date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:16:18	4756/4756	---M--	200	added ('OK')	application/x-font-ttf	etag:%221294-5e147e1c0f480%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/fonts/lg.ttf?io9a6k	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/fonts/lgb687.ttf	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/css/lightgallery.css)
13:16:18	4832/4832	---M--	200	added ('OK')	application/font-woff	etag:%2212e0-5e147e1c0f480%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/fonts/lg.woff?io9a6k	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/fonts/lgb687.woff	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/css/lightgallery.css)
13:16:19	12834/12834	---M--	200	added ('OK')	image/svg+xml	etag:%223222-5e147e1c0f480%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/fonts/lg.svg?io9a6k	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/fonts/lgb687.svg	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/css/lightgallery.css)
13:16:21	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-5e147e1c0f480%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/images/loading.gif	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/images/loading.gif	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/lightgallery/dist/css/lightgallery.css)
13:16:22	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:28%20GMT	https://yashadmin.dexignzone.com/tailwind/demo/@yaireo/tagify/	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/@yaireo/tagify/index.html	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/tagify/dist/tagify.js)
13:16:23	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/fonts/themify9f24.eot?-fvbane	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/fonts/themify9f249f24.eot	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/css/themify-icons.css)
13:16:24	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221339c-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/fonts/themifyd41d.eot?	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/fonts/themifyd41dd41d.eot	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/css/themify-icons.css)
13:16:25	56108/56108	---M--	200	added ('OK')	application/font-woff	etag:%22db2c-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/fonts/themify.woff	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/fonts/themify.woff	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/css/themify-icons.css)
13:16:26	78584/78584	---M--	200	added ('OK')	application/x-font-ttf	etag:%22132f8-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/fonts/themify.ttf	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/fonts/themify.ttf	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/css/themify-icons.css)
13:16:26	234630/234630	---M--	200	added ('OK')	image/svg+xml	etag:%2239486-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/fonts/themify9f24.svg?-fvbane	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/fonts/themify9f249f24.svg	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/themify-icons/css/themify-icons.css)
13:16:27	132144/132144	---M--	200	added ('OK')	application/font-woff2	etag:%2220430-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff2?v=2.4.85	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff2	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/css/materialdesignicons.min.css)
13:16:27	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?v=2.4.85	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.eot	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/css/materialdesignicons.min.css)
13:16:28	358676/358676	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2257914-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.eot?	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfontd41d.eot	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/css/materialdesignicons.min.css)
13:16:31	358456/358456	---M--	200	added ('OK')	application/x-font-ttf	etag:%2257838-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.ttf?v=2.4.85	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.ttf	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/css/materialdesignicons.min.css)
13:16:31	176416/176416	---M--	200	added ('OK')	application/font-woff	etag:%222b120-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.woff?v=2.4.85	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.woff	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/css/materialdesignicons.min.css)
13:16:32	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:39%20GMT	https://yashadmin.dexignzone.com/tailwind/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/mixins/_rounded.197.delayed	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:33	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:39%20GMT	https://yashadmin.dexignzone.com/tailwind/mixins/_focus.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/mixins/_focus.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:33	2753099/2753099	---M--	200	added ('OK')	image/svg+xml	etag:%222a024b-58de913860580%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont.svg?v=2.4.85	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/fonts/materialdesignicons-webfont683c.svg	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/icons/material-design-iconic-font/css/materialdesignicons.min.css)
13:16:34	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:40%20GMT	https://yashadmin.dexignzone.com/tailwind/mixins/_shadow.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/mixins/_shadow.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:34	0/-1	---M--	302	error ('')			https://yashadmin.dexignzone.com/tailwind/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/mixins/_rounded.19a.delayed	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:34	0/-1	---M--	302	error ('')			https://yashadmin.dexignzone.com/tailwind/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/mixins/_rounded.19b.delayed	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:34	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:41%20GMT	https://yashadmin.dexignzone.com/mixins/_focus.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_focus.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:35	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:41%20GMT	https://yashadmin.dexignzone.com/mixins/_shadow.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_shadow.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:35	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:42%20GMT	https://yashadmin.dexignzone.com/mixins/_disabled.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_disabled.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:36	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:42%20GMT	https://yashadmin.dexignzone.com/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_rounded.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:36	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:43%20GMT	https://yashadmin.dexignzone.com/mixins/_button.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_button.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:37	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:43%20GMT	https://yashadmin.dexignzone.com/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_rounded.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:37	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:44%20GMT	https://yashadmin.dexignzone.com/mixins/_disabled.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_disabled.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:38	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:44%20GMT	https://yashadmin.dexignzone.com/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_rounded.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:38	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:45%20GMT	https://yashadmin.dexignzone.com/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_rounded.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:39	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:45%20GMT	https://yashadmin.dexignzone.com/mixins/_disabled.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_disabled.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:39	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:46%20GMT	https://yashadmin.dexignzone.com/mixins/_shadow.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_shadow.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:40	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:46%20GMT	https://yashadmin.dexignzone.com/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_rounded.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:41	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:47%20GMT	https://yashadmin.dexignzone.com/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_rounded.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:41	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:48%20GMT	https://yashadmin.dexignzone.com/mixins/_disabled.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_disabled.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:42	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:48%20GMT	https://yashadmin.dexignzone.com/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_rounded.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:42	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:49%20GMT	https://yashadmin.dexignzone.com/mixins/_shadow.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_shadow.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:43	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:49%20GMT	https://yashadmin.dexignzone.com/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_rounded.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:43	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:50%20GMT	https://yashadmin.dexignzone.com/mixins/_shadow.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_shadow.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:44	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:50%20GMT	https://yashadmin.dexignzone.com/mixins/_shadow.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_shadow.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:44	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:51%20GMT	https://yashadmin.dexignzone.com/mixins/_shadow.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_shadow.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:45	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:51%20GMT	https://yashadmin.dexignzone.com/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_rounded.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:45	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:52%20GMT	https://yashadmin.dexignzone.com/mixins/_rounded.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/mixins/_rounded.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:46	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:52%20GMT	https://yashadmin.dexignzone.com/tailwind/mixins/_focus.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/mixins/_focus.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:47	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:53%20GMT	https://yashadmin.dexignzone.com/tailwind/mixins/_shadow.css	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/mixins/_shadow.css	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:53	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:54%20GMT	https://yashadmin.dexignzone.com/tailwind/demo/applewebkit/	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/applewebkit/index.html	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:56	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:55%20GMT	https://yashadmin.dexignzone.com/tailwind/demo/chrome/	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/chrome/index.html	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:56	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:55%20GMT	https://yashadmin.dexignzone.com/tailwind/demo/edge/	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/edge/index-2.html	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/ckeditor/ckeditor.js)
13:16:56	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:16:58%20GMT	https://yashadmin.dexignzone.com/tailwind/demo/OPR/	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/OPR/index.html	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/flot/jquery.flot.js)
13:16:58	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:17:04%20GMT	https://yashadmin.dexignzone.com/tailwind/demo/Version/	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/Version/index.html	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/swiper/swiper-bundle.min.js)
13:16:58	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:17:04%20GMT	https://yashadmin.dexignzone.com/tailwind/demo/e	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/e.1b4.delayed	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/swiper/swiper-bundle.min.js)
13:16:58	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:17:04%20GMT	https://yashadmin.dexignzone.com/tailwind/demo/t.params.url	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/t.params.url	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/swiper/swiper-bundle.min.js)
13:17:01	1233/1233	---M--	200	added ('OK')	image/png	etag:%224d1-58dde996f0800%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/images/transparent.png	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/images/transparent.png	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
13:17:01	14976/14976	---M--	200	added ('OK')	image/png	etag:%223a80-58dde996f0800%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/images/saturation.png	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/images/saturation.png	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
13:17:02	1805/1805	---M--	200	added ('OK')	image/png	etag:%2270d-58dde996f0800%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/images/hue.png	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/images/hue.png	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
13:17:03	3158/3158	---M--	200	added ('OK')	image/png	etag:%22c56-58dde996f0800%22	https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/images/alpha.png	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/images/alpha.png	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/jquery-asColorPicker/css/asColorPicker.min.css)
13:17:04	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:17:10%20GMT	https://yashadmin.dexignzone.com/tailwind/demo/picker.js	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/picker.js	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/pickadate/picker.time.js)
13:17:05	242/242	---M--	302	error ('Found')	text/html	date:Wed,%2024%20Apr%202024%2020:17:11%20GMT	https://yashadmin.dexignzone.com/tailwind/demo/picker.js	C:/My%20Web%20Sites/select2/yashadmin.dexignzone.com/tailwind/demo/picker.js	(from https://yashadmin.dexignzone.com/tailwind/demo/assets/vendor/pickadate/picker.date.js)
